comm_id,name,cntr_code,osm_id_commune,osm_name,osm_role_point,lon,lat,NUTS23_id,osm_id_NUTS23
FR3162418522,Loison-sur-Créquoise,FR,1176777,Loison-sur-Créquoise,admin_centre,1.925334,50.437403,FR302,7394
FR3162230529,Lorgies,FR,1176780,Lorgies,admin_centre,2.789613,50.568647,FR302,7394
FR3162263532,Lozinghem,FR,1176782,Lozinghem,admin_centre,2.499672,50.517819,FR302,7394
FR3162426549,Marconne,FR,1176963,Marconne,admin_centre,2.045287,50.370368,FR302,7394
FR3162233584,Mont-Bernanchon,FR,1176964,Mont-Bernanchon,admin_centre,2.602329,50.593087,FR302,7394
FR3162418552,Maresquel-Ecquemicourt,FR,1176967,Maresquel-Ecquemicourt,admin_centre,1.933883,50.408102,FR302,7394
BE212014,Heist-op-den-Berg,BE,1178384,Heist-op-den-Berg,admin_centre,4.722485,51.076393,BE21,53114
FR3162105536,Magnicourt-en-Comte,FR,1179288,Magnicourt-en-Comte,admin_centre,2.489491,50.407165,FR302,7394
FR3162108537,Magnicourt-sur-Canche,FR,1179321,Magnicourt-sur-Canche,admin_centre,2.409031,50.303018,FR302,7394
FR3162418538,Maintenay,FR,1179322,Maintenay,admin_centre,1.813077,50.366386,FR302,7394
FR3162228540,Maisnil-lès-Ruitz,FR,1179330,Maisnil-lès-Ruitz,admin_centre,2.585746,50.453376,FR302,7394
FR3162105542,Maizières,FR,1179579,Maizières,admin_centre,2.447905,50.323501,FR302,7394
FR3162108544,Manin,FR,1179581,Manin,admin_centre,2.511151,50.298056,FR302,7394
FR3162171589,Mont-Saint-Éloi,FR,1179583,Mont-Saint-Éloi,admin_centre,2.692501,50.351429,FR302,7394
FR3162238620,Norrent-Fontes,FR,1179644,Norrent-Fontes,admin_centre,2.410162,50.585552,FR302,7394
FR3162523569,Merck-Saint-Liévin,FR,1179645,Merck-Saint-Liévin,admin_centre,2.114444,50.627223,FR302,7394
FR3162426550,Marconnelle,FR,1179646,Marconnelle,admin_centre,2.018381,50.373859,FR302,7394
FR3162418547,Marant,FR,1179651,Marant,admin_centre,1.835891,50.461734,FR302,7394
FR3162140583,Mondicourt,FR,1179696,Mondicourt,admin_centre,2.462474,50.173591,FR302,7394
FR3162418551,Marenla,FR,1180675,Marenla,admin_centre,1.868635,50.446101,FR302,7394
FR3162272555,Marles-les-Mines,FR,1180676,Marles-les-Mines,admin_centre,2.506041,50.501949,FR302,7394
FR3162418556,Marles-sur-Canche,FR,1180679,Marles-sur-Canche,admin_centre,1.826960,50.458151,FR302,7394
FR3162790570,Méricourt,FR,1180681,Méricourt,admin_centre,2.868950,50.400000,FR302,7394
FR3162171557,Marœuil,FR,1180852,Marœuil,admin_centre,2.705497,50.323258,FR302,7394
FR3162135559,Marquion,FR,1180853,Marquion,admin_centre,3.085882,50.211329,FR302,7394
FR3162424562,Matringhem,FR,1180856,Matringhem,admin_centre,2.165547,50.545919,FR302,7394
BE224130,Zoutleeuw / LÚau,BE,1181075,Zoutleeuw,admin_centre,5.103018,50.833249,BE24,58004
BE241063,Sint-Lievens-Houtem,BE,1184308,Sint-Lievens-Houtem,centroid,3.875718,50.930948,BE23,53135
FR3162212841,Vendin-lès-Béthune,FR,1185221,Vendin-lès-Béthune,admin_centre,2.604230,50.546200,FR302,7394
BE212002,Berlaar,BE,1186624,Berlaar,admin_centre,4.657511,51.117905,BE21,53114
FR3162424565,Mencas,FR,1187157,Mencas,admin_centre,2.138927,50.560216,FR302,7394
FR3162751563,Mazingarbe,FR,1187266,Mazingarbe,admin_centre,2.716807,50.471219,FR302,7394
FR3162238564,Mazinghem,FR,1187267,Mazinghem,admin_centre,2.405251,50.601999,FR302,7394
FR3162110568,Mercatel,FR,1187381,Mercatel,admin_centre,2.795301,50.234928,FR302,7394
FR3162105574,Mingoval,FR,1187382,Mingoval,admin_centre,2.574673,50.373982,FR302,7394
FR3162146582,Monchy-le-Preux,FR,1187383,Monchy-le-Preux,admin_centre,2.891846,50.270191,FR302,7394
FR3162774587,Montigny-en-Gohelle,FR,1187384,Montigny-en-Gohelle,admin_centre,2.929880,50.426900,FR302,7394
FR3162120594,Mory,FR,1187386,Mory,admin_centre,2.855630,50.157595,FR302,7394
FR3162257617,Nœux-les-Mines,FR,1188386,Nœux-les-Mines,admin_centre,2.662190,50.475400,FR302,7394
FR3162230606,Neuve-Chapelle,FR,1188389,Neuve-Chapelle,admin_centre,2.779915,50.583883,FR302,7394
FR3162145609,Neuville-Saint-Vaast,FR,1188393,Neuville-Saint-Vaast,admin_centre,2.760262,50.355258,FR302,7394
FR3162104611,Neuville-Vitasse,FR,1188395,Neuville-Vitasse,admin_centre,2.816188,50.245326,FR302,7394
FR3162145612,Neuvireuil,FR,1188419,Neuvireuil,admin_centre,2.910167,50.352082,FR302,7394
FR3162146864,Vis-en-Artois,FR,1188459,Vis-en-Artois,admin_centre,2.938704,50.247777,FR302,7394
FR3162273863,Violaines,FR,1188462,Violaines,admin_centre,2.788403,50.541432,FR302,7394
FR3162424862,Vincly,FR,1188470,Vincly,admin_centre,2.171241,50.559224,FR302,7394
FR3162145861,Vimy,FR,1188473,Vimy,admin_centre,2.810793,50.373265,FR302,7394
FR3162105860,Villers-Sir-Simon,FR,1188476,Villers-Sir-Simon,admin_centre,2.491699,50.317131,FR302,7394
FR3162748624,Noyelles-Godault,FR,1188507,Noyelles-Godault,admin_centre,2.996459,50.419769,FR302,7394
FR3162775628,Noyelles-sous-Lens,FR,1188508,Noyelles-sous-Lens,admin_centre,2.876001,50.430752,FR302,7394
FR3162217626,Noyelles-lès-Vermelles,FR,1188511,Noyelles-lès-Vermelles,admin_centre,2.724558,50.488336,FR302,7394
FR3162146627,Noyelles-sous-Bellonne,FR,1188515,Noyelles-sous-Bellonne,admin_centre,3.027639,50.307547,FR302,7394
FR3162108630,Noyelle-Vion,FR,1188519,Noyelle-Vion,admin_centre,2.547255,50.294570,FR302,7394
FR3162140672,Puisieux,FR,1188534,Puisieux,admin_centre,2.693897,50.116703,FR302,7394
FR3162212632,Oblinghem,FR,1194100,Oblinghem,admin_centre,2.599434,50.549723,FR302,7394
FR3162418635,Offin,FR,1194101,Offin,admin_centre,1.942315,50.445176,FR302,7394
FR3162135638,Oisy-le-Verger,FR,1194102,Oisy-le-Verger,admin_centre,3.122319,50.250394,FR302,7394
FR3162145639,Oppy,FR,1197608,Oppy,admin_centre,2.889339,50.347490,FR302,7394
FR3162228642,Ourton,FR,1197613,Ourton,admin_centre,2.477867,50.455251,FR302,7394
FR3162344679,Questrecques,FR,1197644,Questrecques,admin_centre,1.746874,50.664563,FR302,7394
FR3162140649,Pas-en-Artois,FR,1197647,Pas-en-Artois,admin_centre,2.490663,50.154173,FR302,7394
FR3162146650,Pelves,FR,1197765,Pelves,admin_centre,2.914653,50.290450,FR302,7394
FR3162105651,Penin,FR,1197766,Penin,admin_centre,2.484400,50.328137,FR302,7394
FR3162424659,Planques,FR,1197778,Planques,admin_centre,2.082530,50.463292,FR302,7394
FR3162146660,Plouvain,FR,1197893,Plouvain,admin_centre,2.923450,50.306943,FR302,7394
FR3162140663,Pommera,FR,1197894,Pommera,admin_centre,2.442457,50.172195,FR302,7394
BE241082,Erpe-Mere,BE,1197961,Erpe-Mere,centroid,3.951970,50.921559,BE23,53135
FR3162140664,Pommier,FR,1198634,Pommier,admin_centre,2.600000,50.184193,FR302,7394
FR3162135671,Pronville,FR,1198643,Pronville,admin_centre,3.002650,50.175095,FR302,7394
FR3162135673,Quéant,FR,1198660,Quéant,admin_centre,2.982343,50.180304,FR302,7394
FR3162238676,Quernes,FR,1198661,Quernes,admin_centre,2.365466,50.605396,FR302,7394
FR3159460662,Winnezeele,FR,120114,Winnezeele,admin_centre,2.551570,50.841748,FR301,7400
FR3159460453,Oudezeele,FR,120129,Oudezeele,admin_centre,2.510881,50.838533,FR301,7400
FR3159416669,Zuytpeene,FR,120130,Zuytpeene,admin_centre,2.430557,50.793706,FR301,7400
FR3159416436,Noordpeene,FR,120136,Noordpeene,admin_centre,2.394082,50.805442,FR301,7400
FR4157208246,Gelucourt,FR,120141,Gelucourt,admin_centre,6.727099,48.765274,FR413,51854
FR4157433251,Goin,FR,120146,Goin,admin_centre,6.219308,48.987647,FR413,51854
FR4157413256,Gravelotte,FR,120148,Gravelotte,admin_centre,6.030487,49.110482,FR413,51854
FR3162424725,Royon,FR,1201656,Royon,admin_centre,1.993527,50.472473,FR302,7394
FR4157731259,Grindorff-Bizing,FR,120175,Grindorff-Bizing,admin_centre,6.519248,49.383739,FR413,51854
FR4157626261,Gros-Réderching,FR,120177,Gros-Réderching,admin_centre,7.219676,49.068978,FR413,51854
FR4157650260,Grosbliederstroff,FR,120189,Grosbliederstroff,admin_centre,7.025468,49.156488,FR413,51854
FR4157650263,Grundviller,FR,120196,Grundviller,admin_centre,6.971590,49.043867,FR413,51854
FR4157650264,Guebenhouse,FR,120197,Guebenhouse,admin_centre,6.941727,49.075331,FR413,51854
FR4157525272,Guermange,FR,120198,Guermange,admin_centre,6.811377,48.796193,FR413,51854
FR4157104273,Guerstling,FR,120203,Guerstling,admin_centre,6.581463,49.327341,FR413,51854
FR4157103274,Guerting,FR,120235,Guerting,admin_centre,6.620741,49.189004,FR413,51854
FR4157109276,Guinglange,FR,120236,Guinglange,admin_centre,6.525512,49.073197,FR413,51854
FR4157103277,Guinkirchen,FR,120237,Guinkirchen,admin_centre,6.450861,49.206891,FR413,51854
FR4157109284,Hallering,FR,120251,Hallering,admin_centre,6.552308,49.119225,FR413,51854
FR4157103288,Ham-sous-Varsberg,FR,120256,Ham-sous-Varsberg,admin_centre,6.646748,49.179236,FR413,51854
BE224033,Haacht,BE,120261,Haacht,admin_centre,4.638682,50.976929,BE24,58004
FR4157705203,Évrange,FR,1202656,Évrange,admin_centre,6.196274,49.502183,FR413,51854
FR4157650289,Hambach,FR,120266,Hambach,admin_centre,7.037231,49.061359,FR413,51854
FR4157602294,Hanviller,FR,120273,{},admin_centre,7.460009,49.104976,FR413,51854
FR4157516302,Hattigny,FR,120278,Hattigny,admin_centre,6.965854,48.632389,FR413,51854
FR4157109714,Haute-Vigneulles,FR,120288,Haute-Vigneulles,admin_centre,6.556322,49.101455,FR413,51854
FR4157435307,Hayes,FR,120291,Hayes,admin_centre,6.366973,49.167507,FR413,51854
FR4157510310,Hellering-lès-Fénétrange,FR,120296,Hellering-lès-Fénétrange,admin_centre,7.064338,48.810260,FR413,51854
FR3162217706,Richebourg,FR,1203005,Richebourg,admin_centre,2.739930,50.579253,FR302,7394
FR3162523696,Reclinghem,FR,1203006,Reclinghem,admin_centre,2.174187,50.571375,FR302,7394
FR3162233713,Robecq,FR,1203009,Robecq,admin_centre,2.563450,50.596530,FR302,7394
FR4157705282,Hagen,FR,1203019,Hagen,admin_centre,6.172200,49.498200,FR413,51854
FR4157433527,Orny,FR,1203027,Orny,admin_centre,6.246511,49.023183,FR413,51854
FR4157207609,Saint-Epvre,FR,1203046,Saint-Epvre,admin_centre,6.438101,48.973088,FR413,51854
FR4157103312,Helstroff,FR,120308,Helstroff,admin_centre,6.476080,49.153053,FR413,51854
FR4157109313,Hémilly,FR,120312,Hémilly,admin_centre,6.502231,49.061915,FR413,51854
FR4157341316,Henriville,FR,120315,Henriville,admin_centre,6.852048,49.096189,FR413,51854
FR4157510324,Hilbesheim,FR,120318,Hilbesheim,admin_centre,7.098461,48.777572,FR413,51854
FR4157103326,Hinckange,FR,120321,Hinckange,admin_centre,6.446874,49.189680,FR413,51854
FR4157636338,Hottviller,FR,120325,Hottviller,admin_centre,7.361142,49.078740,FR413,51854
FR4157529344,Imling,FR,120327,Imling,admin_centre,7.024122,48.721041,FR413,51854
FR4157201346,Insming,FR,120328,Insming,admin_centre,6.876376,48.953701,FR413,51854
FR4157413352,Jussy,FR,120336,Jussy,admin_centre,6.086060,49.101975,FR413,51854
FR4157351660,Stiring-Wendel,FR,1204430,Stiring-Wendel,admin_centre,6.927685,49.201143,FR413,51854
FR3162140389,Grincourt-lès-Pas,FR,1204444,Grincourt-lès-Pas,admin_centre,2.496861,50.169606,FR302,7394
FR3162140733,Sailly-au-Bois,FR,1204451,Sailly-au-Bois,admin_centre,2.595678,50.119868,FR302,7394
BE223009,Bever / BiÚvÞne,BE,1204549,Bever,admin_centre,3.943147,50.716448,BE24,58004
BE271020,Halen,BE,1204552,Halen,admin_centre,5.114252,50.947935,BE22,53142
FR3162212847,Verquigneul,FR,1204733,Verquigneul,admin_centre,2.667396,50.502350,FR302,7394
FR4157207354,Juville,FR,120516,Juville,admin_centre,6.347311,48.930667,FR413,51854
FR4157351360,Kerbach,FR,120527,Kerbach,admin_centre,6.965842,49.167233,FR413,51854
FR4157731365,Kirschnaumen,FR,120534,Kirschnaumen,admin_centre,6.435689,49.397665,FR413,51854
FR4157844368,Knutange,FR,120536,Knutange,admin_centre,6.039047,49.340722,FR413,51854
FR4157721370,Kœnigsmacker,FR,120567,Kœnigsmacker,admin_centre,6.277545,49.393804,FR413,51854
FR4157314384,Laning,FR,120578,Laning,admin_centre,6.776111,49.035785,FR413,51854
FR4157731388,Launstroff,FR,120580,Launstroff,admin_centre,6.494423,49.438722,FR413,51854
FR4157437049,Le Ban-Saint-Martin,FR,120604,Le Ban-Saint-Martin,admin_centre,6.151158,49.122521,FR413,51854
FR3162140375,Gommecourt,FR,1206387,Gommecourt,admin_centre,2.644106,50.140119,FR302,7394
FR3162109776,Sapignies,FR,1206388,Sapignies,admin_centre,2.832665,50.133470,FR302,7394
FR3162418783,Saulchoy,FR,1206394,Saulchoy,admin_centre,1.850295,50.350000,FR302,7394
FR3162418768,Saint-Rémy-au-Bois,FR,1206399,Saint-Rémy-au-Bois,admin_centre,1.873131,50.368111,FR302,7394
FR3162418157,Boubers-lès-Hesmond,FR,1206400,Boubers-lès-Hesmond,admin_centre,1.948476,50.476904,FR302,7394
FR3162768842,Vendin-le-Vieil,FR,1206406,Vendin-le-Vieil,admin_centre,2.850990,50.469100,FR302,7394
FR3162731771,Sallaumines,FR,1206408,Sallaumines,admin_centre,2.864570,50.419900,FR302,7394
FR3162777737,Sains-en-Gohelle,FR,1206419,Sains-en-Gohelle,admin_centre,2.683560,50.450300,FR302,7394
FR3162145801,Souchez,FR,1206420,Souchez,admin_centre,2.741088,50.391009,FR302,7394
FR3162105857,Villers-Châtel,FR,1206421,Villers-Châtel,admin_centre,2.588075,50.377238,FR302,7394
FR3162233747,Saint-Floris,FR,1206426,Saint-Floris,admin_centre,2.570130,50.627363,FR302,7394
FR3162270851,Vieille-Chapelle,FR,1206427,Vieille-Chapelle,admin_centre,2.703245,50.590701,FR302,7394
FR3162228693,Rebreuve-Ranchicourt,FR,1206478,Rebreuve-Ranchicourt,admin_centre,2.556042,50.436838,FR302,7394
FR3162523704,Renty,FR,1206482,Renty,admin_centre,2.073618,50.580661,FR302,7394
FR3162424685,Radinghem,FR,1206488,Radinghem,admin_centre,2.122892,50.553405,FR302,7394
FR3162143686,Ramecourt,FR,1206525,Ramecourt,admin_centre,2.314578,50.370249,FR302,7394
FR3162146697,Récourt,FR,1206528,Récourt,admin_centre,3.037766,50.253589,FR302,7394
FR3162238701,Rely,FR,1206529,Rely,admin_centre,2.360502,50.572871,FR302,7394
FR3162146703,Rémy,FR,1206567,Rémy,admin_centre,2.957896,50.253817,FR302,7394
FR3162109708,Riencourt-lès-Bapaume,FR,1206568,Riencourt-lès-Bapaume,admin_centre,2.881552,50.088256,FR302,7394
FR3162146709,Riencourt-lès-Cagnicourt,FR,1206570,Riencourt-lès-Cagnicourt,admin_centre,2.958251,50.199936,FR302,7394
FR3162424710,Rimboval,FR,1206571,Rimboval,admin_centre,1.985654,50.508086,FR302,7394
FR3162171714,Roclincourt,FR,1206572,Roclincourt,admin_centre,2.786895,50.325511,FR302,7394
FR3162146718,Rœux,FR,1206573,Rœux,admin_centre,2.897571,50.294981,FR302,7394
FR3162238720,Rombly,FR,1206574,Rombly,admin_centre,2.388703,50.596849,FR302,7394
FR3162107722,Rougefay,FR,1206577,Rougefay,admin_centre,2.171295,50.273120,FR302,7394
FR3162418723,Roussent,FR,1206581,Roussent,admin_centre,1.777043,50.368082,FR302,7394
FR3162767724,Rouvroy,FR,1206586,Rouvroy,admin_centre,2.903673,50.393427,FR302,7394
FR3162424726,Ruisseauville,FR,1206588,Ruisseauville,admin_centre,2.123324,50.480788,FR302,7394
FR3162264727,Ruitz,FR,1206589,Ruitz,admin_centre,2.588305,50.466712,FR302,7394
FR3162135728,Rumaucourt,FR,1206590,Rumaucourt,admin_centre,3.058796,50.241548,FR302,7394
FR3162111731,Ruyaulcourt,FR,1206591,Ruyaulcourt,admin_centre,3.013371,50.083433,FR302,7394
FR3162344773,Samer,FR,1206593,Samer,admin_centre,1.746919,50.639272,FR302,7394
FR3162135739,Sains-lès-Marquion,FR,1206596,Sains-lès-Marquion,admin_centre,3.071507,50.193910,FR302,7394
FR3162135646,Palluel,FR,1206604,Palluel,admin_centre,3.098429,50.266949,FR302,7394
FR3162217846,Vermelles,FR,1206612,Vermelles,admin_centre,2.746528,50.488463,FR302,7394
FR3162264836,Vaudricourt,FR,1206631,Vaudricourt,admin_centre,2.627253,50.499351,FR302,7394
FR4157602390,Lemberg,FR,120697,Lemberg,centroid,7.383012,49.010103,FR413,51854
FR4157423392,Lemud,FR,120700,Lemud,admin_centre,6.364016,49.038417,FR413,51854
FR4157636393,Lengelsheim,FR,120704,Lengelsheim,admin_centre,7.409292,49.108858,FR413,51854
FR4157413396,Lessy,FR,120706,Lessy,admin_centre,6.096354,49.120216,FR413,51854
FR4157234397,Ley,FR,120711,Ley,admin_centre,6.657210,48.736280,FR413,51854
FR4157433403,Liéhon,FR,120714,Liéhon,admin_centre,6.259084,48.999663,FR413,51854
FR4157208404,Lindre-Basse,FR,120722,Lindre-Basse,admin_centre,6.747735,48.802487,FR413,51854
FR4157650408,Lixing-lès-Rouhling,FR,120741,Lixing-lès-Rouhling,admin_centre,6.995117,49.154939,FR413,51854
FR4157437412,Longeville-lès-Metz,FR,120745,Longeville-lès-Metz,admin_centre,6.136124,49.115245,FR413,51854
FR4157201418,Loudrefing,FR,120752,Loudrefing,admin_centre,6.879300,48.852366,FR413,51854
FR3162523760,Saint-Martin-d'Hardinghem,FR,1207551,Saint-Martin-d'Hardinghem,admin_centre,2.097788,50.605343,FR302,7394
FR4157650419,Loupershouse,FR,120757,Loupershouse,admin_centre,6.912919,49.080824,FR413,51854
FR4157636421,Loutzviller,FR,120775,Loutzviller,admin_centre,7.383164,49.147853,FR413,51854
FR4157423425,Luppy,FR,120832,Luppy,admin_centre,6.343889,48.981949,FR413,51854
FR4157349428,Macheren,FR,120842,Macheren,admin_centre,6.774746,49.100243,FR413,51854
BE224135,Tielt-Winge,BE,1208449,Tielt-Winge,admin_centre,4.910043,50.935287,BE24,58004
FR4157109430,Mainvillers,FR,120846,Mainvillers,admin_centre,6.544399,49.020778,FR413,51854
FR4157423431,Maizeroy,FR,120850,Maizeroy,admin_centre,6.391040,49.085802,FR413,51854
FR3162424823,Torcy,FR,1208541,Torcy,admin_centre,2.023020,50.483063,FR302,7394
FR3162146825,Tortequesne,FR,1208545,Tortequesne,admin_centre,3.038970,50.289521,FR302,7394
FR3162344821,Tingry,FR,1208546,Tingry,admin_centre,1.730393,50.618031,FR302,7394
FR3162424738,Sains-lès-Fressin,FR,1209609,Sains-lès-Fressin,admin_centre,2.040777,50.466471,FR302,7394
FR3162146734,Sailly-en-Ostrevent,FR,1209614,Sailly-en-Ostrevent,admin_centre,2.992159,50.288482,FR302,7394
FR3162257735,Sailly-Labourse,FR,1209616,Sailly-Labourse,admin_centre,2.695613,50.500806,FR302,7394
FR3162140741,Saint-Amand,FR,1209618,Saint-Amand,admin_centre,2.559718,50.164717,FR302,7394
FR3162418745,Saint-Denœux,FR,1209817,Saint-Denœux,admin_centre,1.905215,50.471621,FR302,7394
FR3162171744,Sainte-Catherine,FR,1209818,Sainte-Catherine,admin_centre,2.763492,50.304750,FR302,7394
FR3162238750,Saint-Hilaire-Cottes,FR,1209819,Saint-Hilaire-Cottes,admin_centre,2.414031,50.570344,FR302,7394
FR3162103753,Saint-Laurent-Blangy,FR,1209821,Saint-Laurent-Blangy,admin_centre,2.810630,50.305600,FR302,7394
FR3162103764,Saint-Nicolas,FR,1209823,Saint-Nicolas,admin_centre,2.784900,50.307800,FR302,7394
FR3162135780,Sauchy-Cauchy,FR,1210971,Sauchy-Cauchy,admin_centre,3.096185,50.236049,FR302,7394
FR3162135781,Sauchy-Lestrée,FR,1210977,Sauchy-Lestrée,admin_centre,3.103867,50.227114,FR302,7394
FR3162146782,Saudemont,FR,1210978,Saudemont,admin_centre,3.040680,50.243392,FR302,7394
FR3162105785,Savy-Berlette,FR,1211145,Savy-Berlette,admin_centre,2.570194,50.353870,FR302,7394
BE244013,Destelbergen,BE,1212060,Destelbergen,centroid,3.809289,51.044191,BE23,53135
FR3159468433,Nieurlet,FR,121497,Nieurlet,admin_centre,2.279501,50.793963,FR301,7400
FR3162541225,Clairmarais,FR,121499,Clairmarais,admin_centre,2.303669,50.769777,FR302,7394
FR3162418787,Sempy,FR,1216375,Sempy,admin_centre,1.876173,50.492124,FR302,7394
FR3162424790,Senlis,FR,1216376,Senlis,admin_centre,2.152329,50.533161,FR302,7394
FR3162777793,Servins,FR,1216380,Servins,admin_centre,2.642820,50.409664,FR302,7394
FR3162108784,Saulty,FR,1216389,Saulty,admin_centre,2.532542,50.216465,FR302,7394
FR3162108798,Sombrin,FR,1216390,Sombrin,admin_centre,2.498782,50.240107,FR302,7394
FR3162140800,Souastre,FR,1216397,Souastre,admin_centre,2.564130,50.152737,FR302,7394
FR3162523812,Thiembronne,FR,1216406,Thiembronne,admin_centre,2.059693,50.621726,FR302,7394
FR3162534837,Vaudringhem,FR,1216407,Vaudringhem,admin_centre,2.029476,50.661744,FR302,7394
FR3162145810,Thélus,FR,1216448,Thélus,admin_centre,2.800107,50.354547,FR302,7394
FR3162501811,Thérouanne,FR,1216460,Thérouanne,admin_centre,2.257719,50.636334,FR302,7394
FR3162105816,Tilloy-lès-Hermaville,FR,1216467,Tilloy-lès-Hermaville,admin_centre,2.556929,50.326593,FR302,7394
FR3162104817,Tilloy-lès-Mofflaines,FR,1216468,Tilloy-lès-Mofflaines,admin_centre,2.818283,50.276002,FR302,7394
FR3162105820,Tincques,FR,1216469,Tincques,admin_centre,2.492928,50.358079,FR302,7394
FR3162120839,Vaulx-Vraucourt,FR,1216537,Vaulx-Vraucourt,admin_centre,2.906801,50.148672,FR302,7394
FR3162424843,Verchin,FR,1216541,Verchin,admin_centre,2.184794,50.493712,FR302,7394
FR3162344845,Verlincthun,FR,1216556,Verlincthun,admin_centre,1.679042,50.630307,FR302,7394
FR3162253848,Verquin,FR,1216558,Verquin,admin_centre,2.641600,50.500100,FR302,7394
FR3162145854,Villers-au-Bois,FR,1216590,Villers-au-Bois,admin_centre,2.671491,50.373476,FR302,7394
FR3162109855,Villers-au-Flos,FR,1216600,Villers-au-Flos,admin_centre,2.901128,50.080452,FR302,7394
FR3162105856,Villers-Brûlin,FR,1216603,Villers-Brûlin,admin_centre,2.536945,50.367587,FR302,7394
FR3162146858,Villers-lès-Cagnicourt,FR,1216604,Villers-lès-Cagnicourt,admin_centre,3.010533,50.221667,FR302,7394
FR3162424246,Coupelle-Neuve,FR,1216608,Coupelle-Neuve,admin_centre,2.119716,50.500689,FR302,7394
FR3162120761,Saint-Martin-sur-Cojeul,FR,1216636,Saint-Martin-sur-Cojeul,admin_centre,2.842505,50.231967,FR302,7394
FR3159412538,Saint-Momelin,FR,121686,Saint-Momelin,admin_centre,2.248969,50.795301,FR301,7400
FR3159416119,Buysscheure,FR,121694,Buysscheure,admin_centre,2.333426,50.803823,FR301,7400
FR3159468337,Lederzeele,FR,121709,Lederzeele,admin_centre,2.303059,50.819632,FR301,7400
FR4157443433,Maizières-lès-Metz,FR,121715,Maizières-lès-Metz,admin_centre,6.161729,49.212494,FR413,51854
FR3159468111,Broxeele,FR,121716,Broxeele,admin_centre,2.320857,50.828435,FR301,7400
FR4157109442,Many,FR,121717,Many,admin_centre,6.521420,49.003016,FR413,51854
FR3159416516,Rubrouck,FR,121771,Rubrouck,admin_centre,2.354909,50.838203,FR301,7400
